,Unnamed: 0,file_path,src,actor,gender,intensity,statement,repeat,emotion,transcript,stress_label
468,579,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-08-02-01-01-10.wav,1,10,female,1,0,0,8,kids are talking by the door,0
469,948,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-01-01-17.wav,1,17,male,0,0,0,8,kids talking about the door,0
470,762,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-02-02-14.wav,1,14,female,1,1,1,4,dogs are sitting by the door,2
471,333,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-01-02-02-06.wav,1,6,female,0,1,1,5,dogs are sitting by the door,1
472,433,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-03-01-02-02-08.wav,1,8,female,0,1,1,3,charger setting by the door,0
473,678,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-02-01-12.wav,1,12,female,1,1,0,4,talk to sitting by the door,2
474,1075,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-07-02-02-02-19.wav,1,19,male,1,1,1,7,talk to Siri,1
475,1253,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-01-01-01-02-22.wav,1,22,female,0,0,1,1,Kesar talking by the door,0
476,1376,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-06-01-02-01-24.wav,1,24,female,0,1,0,6,talk to sitting by the door,2
477,778,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-02-01-14.wav,1,14,female,0,1,0,3,doctor sitting by the door,0
478,814,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-01-14.wav,1,14,female,1,0,0,7,kids are talking by the door,1
479,1035,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-02-02-18.wav,1,18,female,1,1,1,5,dance or sitting by the door,1
480,1317,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-01-02-23.wav,1,23,male,1,0,1,2,kids are talking by the door,0
481,1092,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-05-02-02-02-19.wav,1,19,male,1,1,1,5,don't just sitting by the door,1
482,764,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-01-14.wav,1,14,female,0,0,0,7,kids talking by the door,1
483,398,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-02-02-07.wav,1,7,male,0,1,1,5,dogs are sitting by the door,1
484,458,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-06-01-01-01-08.wav,1,8,female,0,0,0,6,can you talking by the door,2
485,988,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-02-02-17.wav,1,17,male,1,1,1,6,doctor sitting by the door,2
486,982,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-02-02-17.wav,1,17,male,1,1,1,7,dogs are sitting by the door,1
487,328,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-02-01-06.wav,1,6,female,0,1,0,3,toxic sitting by the door,0
488,100,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-05-02-01-02-02.wav,1,2,female,1,0,1,5,kids are talking about the door,1
489,318,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-02-01-01-06.wav,1,6,female,1,0,0,4,talking with you,2
490,1093,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-06-02-02-01-19.wav,1,19,male,1,1,0,6,doctor sitting by the door,2
491,83,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-05-02-02-02-02.wav,1,2,female,1,1,1,5,dogs are sitting by the door,1
492,129,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-02-01-03.wav,1,3,male,1,1,0,8,dogs are sitting by the door,0
493,855,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-01-02-15.wav,1,15,male,0,0,1,8,can you talking by the door,0
494,12,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-02-02-01-01-01.wav,1,1,male,1,0,0,2,change your talking by the door,0
495,591,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-02-01-11.wav,1,11,male,0,1,0,5,dogs are sitting by the door,1
496,171,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-01-02-03.wav,1,3,male,1,0,1,4,kids are talking by the door,2
497,651,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-01-01-12.wav,1,12,female,1,0,0,5,hey just talking by the door,1
498,1303,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-07-01-02-01-23.wav,1,23,male,0,1,0,7,doctor sitting by the door,1
499,260,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-02-05.wav,1,5,male,1,1,1,5,talk to sitting by the door,1
500,733,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-02-01-13.wav,1,13,male,1,1,0,4,dogs are sitting by the door,2
501,816,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-02-02-14.wav,1,14,female,0,1,1,3,charger sitting by the door,0
502,937,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-02-01-16.wav,1,16,female,1,1,0,2,charger setting by the door,0
503,1165,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-02-01-20.wav,1,20,female,1,1,0,8,Could not process audio transcription.,0
504,771,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-02-01-14.wav,1,14,female,0,1,0,2,talk to sitting by the door,0
505,490,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-02-02-01-09.wav,1,9,male,1,1,0,3,dogs is sitting by the door,0
506,332,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-01-06.wav,1,6,female,0,1,0,6,dogs are sitting by the door,2
507,355,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-02-01-06.wav,1,6,female,1,1,0,5,jokes are sitting by the door,1
508,138,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-02-01-03.wav,1,3,male,0,1,0,3,dogs are sitting by the door,0
509,381,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-07-01-02-02-07.wav,1,7,male,0,1,1,7,doctor sitting by the door,1
510,292,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-01-05.wav,1,5,male,1,1,0,5,don't are sitting by the door,1
511,1151,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-02-01-20.wav,1,20,female,0,1,0,3,dogs are sitting by the door,0
512,551,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-07-02-02-02-10.wav,1,10,female,1,1,1,7,dogs are sitting by the door,1
513,1354,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-08-01-01-01-23.wav,1,23,male,0,0,0,8,can you talking by the door,0
514,755,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-02-02-13.wav,1,13,male,0,1,1,4,dogs are sitting by the door,2
515,139,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-03-02-01-01-03.wav,1,3,male,1,0,0,3,kids are talking by the door,0
516,1242,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-06-02-02-02-22.wav,1,22,female,1,1,1,6,doctor sitting by the door,2
517,224,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-02-01-04.wav,1,4,female,1,1,0,3,talk the sitting by the door,0
518,529,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-04-01-01-02-10.wav,1,10,female,0,0,1,4,can you talking by the door,2
519,409,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-03-02-01-02-07.wav,1,7,male,1,0,1,3,kids are talking by the door,0
520,325,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-02-01-01-02-06.wav,1,6,female,0,0,1,2,kids are talking by the door,0
521,299,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-02-01-05.wav,1,5,male,0,1,0,8,doctor sitting by the door,0
522,793,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-02-02-14.wav,1,14,female,0,1,1,2,dogs are sitting by the door,0
523,932,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-01-02-16.wav,1,16,female,0,0,1,6,kids are talking by the door,2
524,602,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-01-02-11.wav,1,11,male,0,0,1,5,kids are talking by the door,1
525,1318,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-03-01-01-01-23.wav,1,23,male,0,0,0,3,kids are talking by the door,0
526,999,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-01-01-01-02-17.wav,1,17,male,0,0,1,1,kids are talking by the door,0
527,782,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-02-14.wav,1,14,female,1,0,1,7,kids are talking by the door,1
528,503,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-03-01-02-01-09.wav,1,9,male,0,1,0,3,talk just sitting by the door,0
529,682,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-01-02-12.wav,1,12,female,1,0,1,2,kids talking by the door,0
530,3,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-06-01-02-02-01.wav,1,1,male,0,1,1,6,dogs are sitting by the door,2
531,670,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-02-02-12.wav,1,12,female,1,1,1,8,dogs are sitting by the door,0
532,467,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-06-01-02-02-08.wav,1,8,female,0,1,1,6,talk to Siri in by the door,2
533,321,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-05-02-02-02-06.wav,1,6,female,1,1,1,5,jokes are sitting by the door,1
534,5,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-05-02-01-01-01.wav,1,1,male,1,0,0,5,kids are talking by the door,1
535,874,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-05-01-01-01-15.wav,1,15,male,0,0,0,5,kids are talking by the door,1
536,672,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-02-02-12.wav,1,12,female,0,1,1,5,joggers sitting by the door,1
537,39,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-04-01-01-01-01.wav,1,1,male,0,0,0,4,kids are talking by the door,2
538,242,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-01-01-05.wav,1,5,male,1,0,0,2,kids are talking by the door,0
539,136,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-01-01-01-01-03.wav,1,3,male,0,0,0,1,kids are talking by the door,0
540,542,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-07-02-01-02-10.wav,1,10,female,1,0,1,7,kids are talking by the door,1
541,925,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-01-02-16.wav,1,16,female,1,0,1,4,kids are talking by the door,2
542,1033,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-02-01-18.wav,1,18,female,0,1,0,4,doctor sitting by the door,2
543,1007,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-02-01-18.wav,1,18,female,1,1,0,5,doctor sitting by the door,1
544,1293,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-08-01-01-01-22.wav,1,22,female,0,0,0,8,can you talking about the door,0
545,945,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-01-02-17.wav,1,17,male,1,0,1,6,can you talking about the door,2
546,707,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-02-01-13.wav,1,13,male,0,1,0,5,dogs are sitting by the door,1
547,1316,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-02-02-23.wav,1,23,male,0,1,1,2,dogs are sitting by the door,0
548,376,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-02-02-07.wav,1,7,male,0,1,1,8,doctor sitting by the door,0
549,314,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-06-01-02-02-06.wav,1,6,female,0,1,1,6,dogs are sitting by the door,2
550,442,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-04-02-02-01-08.wav,1,8,female,1,1,0,4,talk to Siri another door,2
551,319,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-04-01-02-01-06.wav,1,6,female,0,1,0,4,dogs are sitting by the door,2
552,722,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-02-02-13.wav,1,13,male,0,1,1,7,doctor sitting by the door,1
553,711,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-01-13.wav,1,13,male,0,0,0,7,can you talking by the door,1
554,424,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-04-01-02-02-08.wav,1,8,female,0,1,1,4,Doctor Strange by the door,2
555,553,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-04-01-01-01-10.wav,1,10,female,0,0,0,4,could you talking by the door,2
556,1018,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-01-02-18.wav,1,18,female,1,0,1,5,can you talking by the door,1
557,691,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-02-01-12.wav,1,12,female,0,1,0,8,charger sitting by the door,0
558,1189,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-01-02-21.wav,1,21,male,1,0,1,4,can you talking by the door,2
559,561,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-02-01-02-02-10.wav,1,10,female,0,1,1,2,dogs are sitting by the door,0
560,227,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-02-01-04.wav,1,4,female,1,1,0,2,talks are sitting by the door,0
561,1159,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-02-02-20.wav,1,20,female,1,1,1,5,doctor sitting by the door,1
562,966,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-01-02-17.wav,1,17,male,0,0,1,5,kids talking by the door,1
563,914,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-02-01-16.wav,1,16,female,1,1,0,3,doctor sitting by the door,0
564,620,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-02-01-11.wav,1,11,male,1,1,0,3,dogs are sitting by the door,0
565,66,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-07-02-02-01-02.wav,1,2,female,1,1,0,7,dogs are sitting by the door,1
566,942,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-01-02-17.wav,1,17,male,0,0,1,4,could you talking by the door,2
567,887,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-02-01-16.wav,1,16,female,1,1,0,7,dogs are sitting by the door,1
568,211,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-02-01-04.wav,1,4,female,1,1,0,4,sitting by the door,2
569,924,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-02-02-16.wav,1,16,female,1,1,1,8,dogs are sitting by the door,0
570,701,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-03-01-01-02-13.wav,1,13,male,0,0,1,3,can you talking by the door,0
571,536,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-06-01-01-01-10.wav,1,10,female,0,0,0,6,could you talking by the door,2
572,1240,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-05-01-01-01-22.wav,1,22,female,0,0,0,5,kids are talking by the door,1
573,915,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-02-02-16.wav,1,16,female,1,1,1,7,dogs are sitting by the door,1
574,85,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-04-01-02-01-02.wav,1,2,female,0,1,0,4,dogs are sitting by the door,2
