file_path,Pitch
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-05-02-02-02-10.wav,1690.5737
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-07-01-02-02-10.wav,1600.9739
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-04-01-02-01-10.wav,1516.8147
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-04-02-01-01-10.wav,1693.4725
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-07-02-01-02-10.wav,1816.5807
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-08-02-01-02-10.wav,1604.1993
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-08-01-02-02-10.wav,1161.6843
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-03-02-01-01-10.wav,1940.9816
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-03-01-02-01-10.wav,1835.325
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-02-02-02-02-10.wav,1131.3467
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-01-01-01-01-10.wav,1464.268
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-02-01-01-02-10.wav,1713.2341
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-04-02-02-01-10.wav,1477.1826
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-07-02-02-02-10.wav,1456.3054
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-07-01-01-02-10.wav,1510.2659
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-04-01-01-01-10.wav,1527.359
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-06-02-01-01-10.wav,1789.5176
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-05-02-01-02-10.wav,1539.5651
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-05-01-02-02-10.wav,1692.8049
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-06-01-02-01-10.wav,1399.6825
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-08-01-01-02-10.wav,1542.9625
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-08-02-02-02-10.wav,1597.8215
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-01-01-02-01-10.wav,1527.1858
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-02-01-02-02-10.wav,1890.014
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-02-02-01-02-10.wav,1468.0153
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-03-01-01-01-10.wav,1416.1973
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-03-02-02-01-10.wav,1952.7354
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-02-01-01-01-10.wav,1953.4474
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-01-01-01-02-10.wav,1776.9695
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-02-02-02-01-10.wav,1696.3018
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-03-01-02-02-10.wav,1834.9209
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-03-02-01-02-10.wav,1850.0621
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-07-02-01-01-10.wav,1759.6434
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-04-02-01-02-10.wav,1803.398
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-04-01-02-02-10.wav,1287.6178
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-07-01-02-01-10.wav,1342.4049
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-05-02-02-01-10.wav,1828.2915
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-06-02-02-02-10.wav,1273.9967
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-06-01-01-02-10.wav,1366.1294
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-05-01-01-01-10.wav,1888.58
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-08-01-02-01-10.wav,1249.8802
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-08-02-01-01-10.wav,1606.0219
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-02-02-11.wav,1319.6998
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-02-01-02-01-11.wav,1192.8162
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-02-02-01-01-11.wav,1343.6428
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-03-01-01-02-11.wav,1215.8043
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-02-02-11.wav,894.8404
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-04-02-02-02-11.wav,1634.51
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-02-01-11.wav,1106.0814
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-01-01-11.wav,1564.1938
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-04-01-01-02-11.wav,1448.9656
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-01-02-11.wav,1609.6624
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-05-02-01-01-11.wav,1421.3718
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-02-01-11.wav,1097.0895
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-06-01-02-02-11.wav,1245.7672
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-08-01-01-01-11.wav,1273.7565
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-08-02-02-01-11.wav,1449.2872
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-01-02-11.wav,1669.0278
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-04-02-01-01-11.wav,1291.7732
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-04-01-02-01-11.wav,1499.0593
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-02-02-11.wav,1247.1448
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-05-02-02-02-11.wav,1521.4131
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-02-01-11.wav,1599.4391
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-06-01-01-01-11.wav,1382.0498
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-01-02-11.wav,1370.0894
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-08-01-02-02-11.wav,1503.6342
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-08-02-01-02-11.wav,1510.0089
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-02-01-01-02-11.wav,1246.1858
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-01-01-11.wav,1262.8909
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-02-02-02-02-11.wav,1127.1526
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-03-01-02-01-11.wav,974.6549
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-01-01-11.wav,1308.5626
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-06-01-02-01-11.wav,1346.4648
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-02-02-11.wav,1329.0736
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-05-02-01-02-11.wav,1504.4697
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-01-01-11.wav,1505.6569
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-04-01-01-01-11.wav,1305.0454
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-01-02-11.wav,1428.3352
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-02-02-11.wav,1027.8647
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-04-02-02-01-11.wav,1420.5957
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-08-02-02-02-11.wav,1582.4434
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-08-01-01-02-11.wav,1367.925
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-02-01-11.wav,1412.7045
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-03-01-01-01-11.wav,1298.372
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-02-02-01-02-11.wav,1570.5604
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-02-01-02-02-11.wav,1149.1119
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-02-01-11.wav,1426.3014
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-01-02-11.wav,1363.7855
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-03-01-02-02-11.wav,1061.5664
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-02-02-02-01-11.wav,1184.3376
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-01-02-11.wav,1328.589
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-02-01-01-01-11.wav,1290.1913
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-01-01-11.wav,1428.4565
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-06-01-01-02-11.wav,1344.2865
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-02-02-11.wav,1654.4994
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-05-02-02-01-11.wav,1631.3771
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-02-01-11.wav,1181.1532
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-04-01-02-02-11.wav,1265.1012
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-04-02-01-02-11.wav,1383.7269
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-01-01-11.wav,1583.9673
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-08-02-01-01-11.wav,1384.2463
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-08-01-02-01-11.wav,1331.6512
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-02-01-12.wav,1764.8345
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-02-02-12.wav,1713.3918
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-01-01-12.wav,1853.4779
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-01-02-12.wav,1692.0963
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-02-02-12.wav,1802.9452
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-01-01-12.wav,1746.3673
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-02-01-12.wav,1511.1615
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-02-01-12.wav,1704.2386
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-02-02-12.wav,1746.0829
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-01-02-12.wav,1608.9957
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-01-01-12.wav,1735.041
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-01-01-12.wav,1771.7509
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-01-02-12.wav,1877.7538
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-02-02-12.wav,1797.4019
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-02-01-12.wav,1612.0485
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-02-02-12.wav,1671.0006
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-01-02-12.wav,1853.2344
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-01-01-12.wav,1725.0394
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-01-02-12.wav,1823.0791
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-02-02-12.wav,1585.2987
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-02-01-12.wav,1526.5662
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-02-01-12.wav,1757.9182
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-02-02-12.wav,1748.528
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-01-02-12.wav,1704.6324
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-01-01-12.wav,1678.016
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-01-01-12.wav,1726.6604
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-01-02-12.wav,1661.8961
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-02-02-12.wav,1727.2131
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-02-01-12.wav,1805.2898
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-01-01-12.wav,1904.9443
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-02-02-12.wav,1700.6001
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-01-02-12.wav,1724.5718
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-02-02-12.wav,1716.3179
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-02-01-12.wav,1779.3448
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-01-01-12.wav,1891.6812
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-01-02-12.wav,1871.1205
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-01-02-12.wav,1624.6378
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-01-01-12.wav,1771.4731
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-02-01-12.wav,1681.138
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-02-02-12.wav,1721.5697
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-02-01-12.wav,1775.6708
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-01-01-12.wav,1800.4299
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-01-02-12.wav,1763.0454
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-02-01-12.wav,1691.2012
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-02-02-12.wav,1795.9055
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-01-02-12.wav,1870.2257
